"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Trdc2",4.519959e-10,0.9321567,0.153,0.078,7.882356e-06,"T-cells/NK cells","Trdc"
"Manf5",4.777489e-10,0.3598,0.318,0.21,8.331463e-06,"T-cells/NK cells","Manf"
"Rbm8a5",4.901247e-10,0.3852934,0.227,0.132,8.547285e-06,"T-cells/NK cells","Rbm8a"
"Nfkbib1",5.020224e-10,0.2981289,0.123,0.056,8.754769e-06,"T-cells/NK cells","Nfkbib"
"Rps11-ps12",6.026104e-10,0.2995281,0.114,0.051,1.050892e-05,"T-cells/NK cells","Rps11-ps1"
"Set4",6.397408e-10,0.3591983,0.269,0.167,1.115644e-05,"T-cells/NK cells","Set"
"Capza22",6.74637e-10,0.3014402,0.282,0.173,1.176499e-05,"T-cells/NK cells","Capza2"
"Taf1d3",8.523017e-10,0.4255802,0.14,0.069,1.486329e-05,"T-cells/NK cells","Taf1d"
"Arf64",9.032178e-10,0.4102711,0.252,0.156,1.575121e-05,"T-cells/NK cells","Arf6"
"Glrx1",9.593234e-10,0.2745377,0.161,0.081,1.672964e-05,"T-cells/NK cells","Glrx"
"Llph1",1.002521e-09,0.3163444,0.197,0.109,1.748296e-05,"T-cells/NK cells","Llph"
"Mapre13",1.090773e-09,0.3492036,0.184,0.1,1.9022e-05,"T-cells/NK cells","Mapre1"
"H2afv2",1.155963e-09,0.4451678,0.229,0.135,2.015884e-05,"T-cells/NK cells","H2afv"
"Ppp1ca1",1.199472e-09,0.2849672,0.358,0.242,2.091759e-05,"T-cells/NK cells","Ppp1ca"
"Ywhah2",1.202379e-09,0.3416795,0.237,0.141,2.096828e-05,"T-cells/NK cells","Ywhah"
"Bzw22",1.234649e-09,0.3201013,0.125,0.058,2.153104e-05,"T-cells/NK cells","Bzw2"
"Tmem160",1.259652e-09,0.3506146,0.229,0.134,2.196707e-05,"T-cells/NK cells","Tmem160"
"Ywhab3",1.385812e-09,0.3021671,0.212,0.12,2.416717e-05,"T-cells/NK cells","Ywhab"
"Hnrnpk6",1.735109e-09,0.3014027,0.407,0.284,3.025856e-05,"T-cells/NK cells","Hnrnpk"
"Nipbl2",1.94537e-09,0.3693177,0.123,0.058,3.39253e-05,"T-cells/NK cells","Nipbl"
"Cct2",2.188724e-09,0.2996685,0.246,0.148,3.816916e-05,"T-cells/NK cells","Cct2"
"Elavl11",2.522311e-09,0.2966349,0.157,0.081,4.398658e-05,"T-cells/NK cells","Elavl1"
"2810474O19Rik4",2.819958e-09,0.3097169,0.14,0.069,4.917726e-05,"T-cells/NK cells","2810474O19Rik"
"Dcun1d53",2.820191e-09,0.3808536,0.178,0.099,4.918132e-05,"T-cells/NK cells","Dcun1d5"
"Tmed25",2.947891e-09,0.3492444,0.364,0.259,5.140827e-05,"T-cells/NK cells","Tmed2"
"Lmna6",2.983386e-09,0.4170486,0.271,0.173,5.202728e-05,"T-cells/NK cells","Lmna"
"Psip12",3.093948e-09,0.2682686,0.102,0.044,5.395536e-05,"T-cells/NK cells","Psip1"
"Zfp6442",3.224794e-09,0.3181024,0.121,0.057,5.623718e-05,"T-cells/NK cells","Zfp644"
"Mat2a3",3.293941e-09,0.3764312,0.206,0.12,5.744303e-05,"T-cells/NK cells","Mat2a"
"Hspa41",3.58176e-09,0.3033559,0.142,0.071,6.246231e-05,"T-cells/NK cells","Hspa4"
"Sesn33",3.915695e-09,0.3936206,0.112,0.052,6.828581e-05,"T-cells/NK cells","Sesn3"
"Safb2",4.484723e-09,0.331569,0.106,0.048,7.820908e-05,"T-cells/NK cells","Safb2"
"Fbxw21",4.488436e-09,0.3224563,0.138,0.068,7.827383e-05,"T-cells/NK cells","Fbxw2"
"Bod1l3",4.783674e-09,0.283941,0.123,0.059,8.342248e-05,"T-cells/NK cells","Bod1l"
"Med211",4.832522e-09,0.2750628,0.161,0.085,8.427435e-05,"T-cells/NK cells","Med21"
"Paip24",5.025237e-09,0.3519863,0.258,0.164,8.763511e-05,"T-cells/NK cells","Paip2"
"Ppig6",5.062076e-09,0.3830943,0.199,0.116,8.827755e-05,"T-cells/NK cells","Ppig"
"Hnrnpm4",5.074444e-09,0.3230421,0.165,0.088,8.849323e-05,"T-cells/NK cells","Hnrnpm"
"Mbd2",5.788334e-09,0.2704178,0.155,0.079,0.0001009428,"T-cells/NK cells","Mbd2"
"Cct71",6.144314e-09,0.3388558,0.269,0.171,0.0001071507,"T-cells/NK cells","Cct7"
"Shfm16",6.391275e-09,0.327955,0.39,0.279,0.0001114574,"T-cells/NK cells","Shfm1"
"Nrbp12",6.721065e-09,0.2954038,0.112,0.052,0.0001172087,"T-cells/NK cells","Nrbp1"
"Impdh23",7.795339e-09,0.3266303,0.15,0.079,0.0001359429,"T-cells/NK cells","Impdh2"
